price,nav-link,description,listing-location,bed,bath,carport,surface_area,building_area
277,https://www.rumah123.com/properti/sleman/hos17123120/,Rumah Milenial 200 Jt an Dekat Pintu Tol Prambanan SHM Pecah,"Kalasan, Sleman",2,1,1,61,30
515,https://www.rumah123.com/properti/sleman/hos17123106/,Jual Rumah Pesan Bangun Hook Di Sleman Dekat Ring Road Barat,"Sleman, Sleman",3,2,2,105,65
474,https://www.rumah123.com/properti/sleman/hos17123037/,Rumah Modern Minimalis Siap Huni Dekat Sma Budi Mulia 2 Tajem,"Kalasan, Sleman",3,1,1,97,65
576,https://www.rumah123.com/properti/sleman/hos17122938/,Rumah Cantik Modern Minimalis Di Timur Spbu Kadisoka Purwomartani Kalasan Jogja,"Kalasan, Sleman",3,2,,118,80
498,https://www.rumah123.com/properti/sleman/hos17122862/,"Rumah Murah Scandinavian Ala Eropa, Pertama Di Palagan Sleman","Ngaglik, Sleman",3,2,2,104,60
395,https://www.rumah123.com/properti/sleman/hos17122791/,Rumah Modern Minimalis 500 Jutaan di Seyegan Timur Pasar Ngino,"Sayegan, Sleman",2,1,1,90,50
674,https://www.rumah123.com/properti/sleman/hos17122748/,"Rumah Murah Siap Huni Di Ngaglik, Sleman","Ngaglik, Sleman",3,2,1,137,100
2350,https://www.rumah123.com/properti/sleman/hos16965353/,BANTING HARGA! KOST EKLUSIF KLASIK MODERN KEKINIAN DI AREA PREMIUM DIKELILINGI BANYAK KAMPUS ELITE DI CONDONG CATUR DEPOK SLEMAN,"Condong Catur, Sleman",13,11,6,235,465
914,https://www.rumah123.com/properti/sleman/hos16798814/,Rumah Villa Kolam Renang 2 Lantai di Gamping Sleman,"Gamping, Sleman",4,3,2,182,135
410,https://www.rumah123.com/properti/sleman/hos15726997/,Ruma Murah belakang Bandara adisucipto 5 menit ke Blok O,"Berbah, Sleman",2,1,1,45,85
1386,https://www.rumah123.com/properti/sleman/hos17113780/,Kost Dijual Jogja Barat Kampus Uii Parkiran Luas Mewah,"Sleman, Sleman",11,11,1,179,211
1600,https://www.rumah123.com/properti/yogyakarta/hos17082812/,Rumah Joglo Full Furnished SHM Bagus view Gunung,"Sleman, Yogyakarta",4,4,1,530,130
1432,https://www.rumah123.com/properti/sleman/hos17113775/,Kost Dijual Jogja Kolam Renang Parkiran Luas di Jl Kaliurang,"Sleman, Sleman",11,11,1,208,207
1432,https://www.rumah123.com/properti/sleman/hos17113771/,Rumah Kost Jogja Parkiran Luas di Jalan Kaliurang Kolam Renang,"Sleman, Sleman",11,11,1,208,207
315,https://www.rumah123.com/properti/sleman/hos16827476/,Dijual Rumah Murah Jogja Promo 255 Juta,"Gamping, Sleman",2,1,1,71,36
641,https://www.rumah123.com/properti/sleman/hos17122211/,"19 Menit Stasiun Tugu, Bale Bhavana Residence, Hunian Keluarga Ideal","Mlati, Sleman",3,2,1,110,107
959,https://www.rumah123.com/properti/sleman/hos17122209/,"3 Menit Pemda Sleman, Taman Depan Belakang, Formula Land Jogja","Mlati, Sleman",3,3,2,204,142
836,https://www.rumah123.com/properti/sleman/hos17122207/,"Rumah Dijual, 5 Menit Monumen Jogja Kembali, Automated Gate System","Mlati, Sleman",3,3,2,153,135
1508,https://www.rumah123.com/properti/sleman/hos17119114/,Rumah Luas Semi Furnished di Sleman Dekat Pasar Gentan,"Ngaglik, Sleman",7,7,2,335,191
652,https://www.rumah123.com/properti/sleman/hos17122124/,Rumah Siap Huni Minimalis Modern Di Uii Sleman 700jtan,"Ngaglik, Sleman",3,2,2,136,90
379,https://www.rumah123.com/properti/sleman/hos17122109/,Rumah Modern Harga Terjangkau di Jl Godean Km 12 Sleman,"Godean, Sleman",2,1,1,82,50
696,https://www.rumah123.com/properti/sleman/hos17122054/,"Dijual Rumah Di Blotan, Wedomartani, Ngemplak, Sleman, Jogja","Ngemplak, Sleman",3,2,1,163,90
722,https://www.rumah123.com/properti/sleman/hos17121929/,Rumah Dijual di Yogyakarta,"Depok, Sleman",3,3,1,110,129
744,https://www.rumah123.com/properti/sleman/hos17121917/,Rumah Murah 4 Kamar Dengan Tanah Luas Di Jakal Atas Shm,"Ngaglik, Sleman",4,2,2,142,110
1055,https://www.rumah123.com/properti/sleman/hos17121871/,Jual Rumah di Pastika Pogung Raya Residence Mlati Sleman,"Mlati, Sleman",4,3,,130,220
616,https://www.rumah123.com/properti/sleman/hos17121764/,Rumah Bagus Unfurnished Dekat Kampus Gamping Sleman,"Gamping, Sleman",2,2,1,118,100
765,https://www.rumah123.com/properti/sleman/hos17121635/,Rumah 2 Lantai Eropa Klasik Dekat Universitas Respati Jogja,"Ngemplak, Sleman",3,3,1,130,130
304,https://www.rumah123.com/properti/sleman/hos17121560/,Rumah Siap Huni Impian Di Kawasan Berkembang Dekat Pintu Tol,"Berbah, Sleman",1,2,1,62,40
1055,https://www.rumah123.com/properti/sleman/hos17121490/,Jual Rumah di Pastika Pogung Raya Residence Mlati Sleman,"Mlati, Sleman",4,3,,130,220
1828,https://www.rumah123.com/properti/sleman/hos17121319/,"RUMAH BARU BAGUS SIAP HUNI, SELANGKAH HOTEL TENTREM, TUGU MALIOBORO, UGM FAKULTAS TEKNIK","Mlati, Sleman",3,4,,564,190
1035,https://www.rumah123.com/properti/sleman/hos17121287/,"Rumah 2 Lantai Bagus Unfurnished SHM di Pogung Raya, Sleman","Mlati, Sleman",4,3,,120,220
437,https://www.rumah123.com/properti/sleman/hos17121263/,Rumah Modern Bata Ekspose 300 Jt an Dekat Pasar Prambanan,"Berbah, Sleman",2,1,1,132,36
321,https://www.rumah123.com/properti/sleman/hos17120951/,Rumah Minimalis 200 Jt an Luas Tanah 80 M2 Dekat Pintu Tol Prambanan,"Condong Catur, Sleman",2,1,1,80,32
556,https://www.rumah123.com/properti/sleman/hos17120933/,"Rumah Siap Huni Dalam Perumahan Di Kalasan, Sleman","Kalasan, Sleman",3,1,1,108,85
587,https://www.rumah123.com/properti/sleman/hos17120761/,Rumah Cantik di Maguwoharjo Bangunan Baru Strategis Utara Stadion,"Depok, Sleman",3,2,1,107,91
571,https://www.rumah123.com/properti/sleman/hos17120745/,Rumah SHM Siap Huni Purwomartani Dekat Perum Pertamina,"Purwomartani   , Sleman",3,1,2,118,80
404,https://www.rumah123.com/properti/sleman/hos17120662/,Rumah Cantik 400 Jutaan di Berbah Sleman Scandinavian Modern,"Berbah, Sleman",2,1,1,90,53
950,https://www.rumah123.com/properti/sleman/hos17120567/,Rumah 2 Lantai di Maguwoharjo Siap Huni Bangunan Masih Baru,"Depok, Sleman",3,4,2,135,180
407,https://www.rumah123.com/properti/sleman/hos17120212/,Rumah Murah Siap Kpr Dekat Sman 1 Seyegan,"Sleman, Sleman",2,1,1,108,42
407,https://www.rumah123.com/properti/sleman/hos17120188/,Rumah Minimalis Siap Kpr Dekat Sman 1 Seyegan,"Sleman, Sleman",2,1,1,108,42
695,https://www.rumah123.com/properti/sleman/hos17120105/,"Rumah siap huni di Perum amanusa, wedomartani","Ngemplak, Sleman",2,1,,165,100
301,https://www.rumah123.com/properti/sleman/hos17119970/,Rumah 200jt an Tanah Luas Di Timur Jogja Legalitas SHM,"Ngemplak, Sleman",2,1,1,73,30
880,https://www.rumah123.com/properti/yogyakarta/hos16330263/,Rumah 2 Lantai Yogyakarta View Merapi Strategis,"Sleman, Yogyakarta",6,4,,138,138
3930,https://www.rumah123.com/properti/sleman/hos17119791/,RUMAH KALASAN HALAMAN LUAS,"Kalasan, Sleman",8,4,,1100,500
622,https://www.rumah123.com/properti/sleman/hos17119646/,Rumah 2 Lantai di Jalan Tajem Maguwoharjo Strategis Stadion,"Depok, Sleman",5,3,1,91,95
480,https://www.rumah123.com/properti/sleman/hos16958776/,Rumah Baru Jl Purwomartani Dalam Perumahan Row Jalan Lebar,"Purwomartani   , Sleman",3,2,1,85,70
425,https://www.rumah123.com/properti/sleman/hos17119508/,Rumah Scandinavian Modern di Jalan Kaliurang Km 13 600 Jutaan Aja,"Ngaglik, Sleman",2,2,2,91,51
698,https://www.rumah123.com/properti/sleman/hos17119431/,Rumah Siap Huni Dekat Sd Model Utara Stadion Maguwoharjo Sleman,"Ngemplak, Sleman",3,2,1,164,90
641,https://www.rumah123.com/properti/yogyakarta/hos17119413/,"5 Menit Pemda Sleman, Rumah Dijual Di Jogja, Bale Bhavana","Sleman, Yogyakarta",3,2,1,110,107
959,https://www.rumah123.com/properti/yogyakarta/hos17119411/,"3 Menit Pemda Sleman, Unit Hampir Habis, Bale Wangsa","Sleman, Yogyakarta",3,3,2,204,142
836,https://www.rumah123.com/properti/yogyakarta/hos17119410/,"Jual Rumah Di Sleman, 9 Km Kampus Umy, Langsung Huni","Sleman, Yogyakarta",3,3,2,153,135
600,https://www.rumah123.com/properti/sleman/hos17119333/,Rumah Cantik Baru Strategis Kampus Uii Jalan Kaliurang Km 13,"Ngaglik, Sleman",3,2,1,115,90
612,https://www.rumah123.com/properti/sleman/hos17119217/,Rumah Siap Huni Dengan Carport Luas Di Sayegan Harga 670 Jt,"Depok, Sleman",3,2,1,136,80
905,https://www.rumah123.com/properti/sleman/hos16138911/,RUMAH 2 LANTAI DI DALAM PERUMAHAN AREA PURWOMARTANI KALASAN SLEMAN,"Kalasan, Sleman",3,3,,125,180
528,https://www.rumah123.com/properti/sleman/hos16338785/,Rumah baru SHM dalam perumahan 200 meter ke jl solo,"Kalasan, Sleman",3,1,3,60,101
740,https://www.rumah123.com/properti/sleman/hos17119128/,Villa Cantik Jalan Kaliurang,"Kaliurang, Sleman",3,2,2,180,90
371,https://www.rumah123.com/properti/sleman/hos17119060/,Rumah Modern Industrialis di Jl Berbah Sleman 500 Jt an,"Berbah, Sleman",2,1,1,84,46
,https://www.rumah123.com/properti/sleman/hos17119023/,Dijual rumah baru Furnish ngemplak,"Ngemplak, Sleman",,,,116,115
621,https://www.rumah123.com/properti/sleman/hos17118916/,Rumah 2 Lantai Diutara Stadion Maguwo 990 Jt an SHM Lengkap,"Depok, Sleman",3,3,1,103,100
275,https://www.rumah123.com/properti/sleman/hos17118875/,Rumah Murah Cicilan 1jt Di Moyudan Sleman,"Moyudan, Sleman",2,1,1,60,30
397,https://www.rumah123.com/properti/sleman/hos17118605/,Rumah Dijual Ngaglik Sleman Jogja.FREE SEMUA BIAYA MURAH!!!,"Ngaglik, Sleman",2,1,1,91,50
502,https://www.rumah123.com/properti/sleman/hos17118591/,Rumah Huni Di Sendangadi Mlati Sleman,"Mlati, Sleman",3,2,1,111,60
1426,https://www.rumah123.com/properti/sleman/hos17118487/,Rumah Jawa Modern Joglo Dan Kolam Renang Dekat Jl Jogja solo,"Prambanan, Sleman",4,4,1,428,140
370,https://www.rumah123.com/properti/sleman/hos17118467/,"Rumah SHM Secondary Dijual Murah Di Ngaglik, Sleman","Ngaglik, Sleman",2,1,1,85,45
370,https://www.rumah123.com/properti/sleman/hos17118433/,"Rumah SHM Kondisi Bagus Dijual Murah Di Ngaglik, Sleman","Ngaglik, Sleman",2,1,1,85,45
1230,https://www.rumah123.com/properti/sleman/hos17118374/,Dijual Rumah Baru Di Perumahan Damara Village Palagan Yogyakarta,"Mlati, Sleman",4,4,2,268,178
442,https://www.rumah123.com/properti/sleman/hos17118354/,Rumah SHM Cantik Dekat Candi Sambisari Siap Ditempati,"Kalasan, Sleman",2,1,1,106,55
442,https://www.rumah123.com/properti/sleman/hos17118308/,Hunian Miniamalis Dekat Candi Sambisari Siap Ditempati,"Kalasan, Sleman",2,1,1,106,55
315,https://www.rumah123.com/properti/sleman/hos17118262/,Rumah Tinggal Dalam Perum Permata Godean Lokasi Dekat SMK 1 Godean,"Godean, Sleman",3,1,,100,10
514,https://www.rumah123.com/properti/sleman/hos17118245/,"1 Unit Rumah Siap Huni Turun Harga Di Kalasan, Sleman","Kalasan, Sleman",3,2,1,87,80
514,https://www.rumah123.com/properti/sleman/hos17118196/,"Turun Harga, Rumah Siap Huni Murah Di Kalasan, Sleman","Kalasan, Sleman",3,2,1,87,80
471,https://www.rumah123.com/properti/sleman/hos17117545/,Rumah Toko & Private Pool Dijual Berbah Sleman Jogja.JARANG ADA!!,"Berbah, Sleman",2,1,,125,52
423,https://www.rumah123.com/properti/sleman/hos17118135/,Rumah Baru Type 50 di Moyudan SHM Pecah Bisa Kpr,"Moyudan, Sleman",2,1,1,104,50
600,https://www.rumah123.com/properti/sleman/hos17118132/,Sisa 1 Unit Rumah Semi Furnished Di Kalasan Dekat Pamella 7,"Kalasan, Sleman",3,2,1,145,70
600,https://www.rumah123.com/properti/sleman/hos17117869/,Sisa 1 Unit Rumah Furnished Di Kalasan Dekat Pamella 7,"Kalasan, Sleman",3,2,1,145,70
1208,https://www.rumah123.com/properti/sleman/hos17117449/,"GODEAN, SELANGKAH RINGROAD BARAT, RS QUEEN LATIFA, TUGU MALIOBORO","Godean, Sleman",5,4,,144,250
1131,https://www.rumah123.com/properti/sleman/hos17117363/,Rumah 2 Lantai Dengan 5 Kamar Tidur Diutara Jl Jogja solo Kalasan,"Kalasan, Sleman",5,3,1,158,220
407,https://www.rumah123.com/properti/sleman/hos17101725/,Rumah murah dalam perumahan dekat umy di Jl wates,"Gamping, Sleman",2,1,1,108,42
1001,https://www.rumah123.com/properti/sleman/hos17116470/,Rumah Mewah Full Furnished Maguwo Mansion,"Depok, Sleman",5,3,1,123,200
916,https://www.rumah123.com/properti/sleman/hos15801866/,Rumah Super Mewah di Jogja Maguwoharjo Tepi Jalan Aspal,"Kalasan, Sleman",5,4,,178,130
520,https://www.rumah123.com/properti/sleman/hos17116257/,Rumah Baru Dijual Purwomartani Sleman Jogja. STRATEGIS MURAH!!,"Kalasan, Sleman",2,2,1,100,80
530,https://www.rumah123.com/properti/sleman/hos17116239/,Rumah Dijual Wedomartani Ngemplak Sleman Jogja.STRATEGIS MURAH!!,"Ngemplak, Sleman",3,2,1,110,70
540,https://www.rumah123.com/properti/sleman/hos17116231/,Rumah Rumah Dijual Purwomartani Sleman Jogja.STRATEGIS MURAH!!,"Kalasan, Sleman",3,2,1,100,80
516,https://www.rumah123.com/properti/sleman/hos17116218/,Rumah Baru Dijual Maguwo Depok Sleman Jogja.STRATEGIS MURAH!!,"Depok, Sleman",3,2,,103,70
460,https://www.rumah123.com/properti/sleman/hos17116203/,Rumah Baru Dijual Maguwo Depok Sleman Jogja.STRATEGIS MURAH!!,"Depok, Sleman",3,2,1,75,70
569,https://www.rumah123.com/properti/sleman/hos17116167/,Rumah Dijual Kaliurang Ngaglik Sleman Jogja.STRATEGIS MURAH!!,"Ngaglik, Sleman",3,3,1,107,80
456,https://www.rumah123.com/properti/sleman/hos17116107/,"Jl Palagan Km 9, Rumah Baru Dalam One Gate Cluster Jogja","Mlati, Sleman",3,1,2,95,57
581,https://www.rumah123.com/properti/sleman/hos17116106/,RUMAH SIAP HUNI TANAH LUAS DEKAT PASAR JANGKANG,"Ngemplak, Sleman",3,2,1,113,85
575,https://www.rumah123.com/properti/sleman/hos17116105/,Rumah Siap Huni Dekat Pasar Jangkang Jalan Kaliurang Km12 Ngemplak Sleman,"Ngemplak, Sleman",3,2,2,120,75
608,https://www.rumah123.com/properti/sleman/hos17116095/,Rumah Siap Huni Dalam Cluster Di Timur Pasar Kolombo Jalan Kaliurang Km7 Condongcatur,"Condong Catur, Sleman",3,2,1,104,100
595,https://www.rumah123.com/properti/sleman/hos17116082/,Rumah Baru 2 Lantai Di Jalan Kaliurang Km10 Sardonoharjo Ngaglik Sleman,"Ngaglik, Sleman",3,3,2,100,90
630,https://www.rumah123.com/properti/sleman/hos17116079/,Rumah Baru Full Furnished Dalam Perumahan Di Jalan Kaliurang Tanjungsari Ngaglik Sleman Dekat Uii,"Ngaglik, Sleman",3,2,1,130,90
690,https://www.rumah123.com/properti/sleman/hos17116054/,Rumah Kos 2 Lantai Dekat Uii Jalan Kaliurang Km13 Ngaglik Sleman,"Ngaglik, Sleman",8,4,2,90,90
4010,https://www.rumah123.com/properti/sleman/hos17116024/,Rumah Mewah Dekat Uii Di Jalan Kaliurang Sukoharjo Ngaglik Sleman,"Ngaglik, Sleman",7,6,4,970,600
687,https://www.rumah123.com/properti/sleman/hos17115981/,Rumah Eksklusif Full Furnish Dekat Stadion Maguwo Sleman,"Ngemplak, Sleman",3,2,2,116,115
916,https://www.rumah123.com/properti/sleman/hos15761539/,Rumah Kolam Renang Jogja Timur Ada Taman Bermain Barat Citrasun Garden,"Mlati, Sleman",5,4,,178,130
760,https://www.rumah123.com/properti/sleman/hos17115066/,Rumah Mewah Kontemporer di Jakal Km 6.5 Dekat Kampus UGM,"Condong Catur, Sleman",3,3,1,135,125
935,https://www.rumah123.com/properti/sleman/hos17115078/,"Rumah 2 Lantai Full Furnish, Lokasi Strategis Dekat Polda Diy","Depok, Sleman",3,3,1,128,188
600,https://www.rumah123.com/properti/sleman/hos17115030/,"Jual Rumah Siap Huni Dekat Sekolah Budi Mulia Di Kalasan, Sleman","Kalasan, Sleman",3,2,1,145,70
502,https://www.rumah123.com/properti/sleman/hos17114935/,"Dijual Rumah Siap Huni Di Mlati, Dekat Sleman City Hall","Mlati, Sleman",3,2,1,111,60
725,https://www.rumah123.com/properti/sleman/hos17114896/,Rumah Mewah 2 Lantai Full Furnished Di Concat Jogja,"Depok, Sleman",3,3,1,128,118
853,https://www.rumah123.com/properti/sleman/hos17114866/,Terbatas 2 Unit Rumah Mewah Siap Huni Dekat Rs Jih Maguwoharjo,"Depok, Sleman",4,3,1,119,160
935,https://www.rumah123.com/properti/sleman/hos17114834/,Rumah Mewah 2 Lantai Full Furnished Di Concat Jogja,"Depok, Sleman",3,3,1,128,188
981,https://www.rumah123.com/properti/sleman/hos17114778/,"Dijual Rumah Cantik Di Maguwoharjo, Dekat Gis Budi Mulia 2","Depok, Sleman",4,3,1,123,200
922,https://www.rumah123.com/properti/sleman/hos17114731/,"Jual Rumah Mewah 2 Lantai, Dekat Stadion Maguwo Jogja","Ngemplak, Sleman",5,4,1,121,170
564,https://www.rumah123.com/properti/sleman/hos17114705/,"Jual Rumah Trihanggo Jogja, View Sawah, Bisa Kpr","Gamping, Sleman",3,2,1,112,80
586,https://www.rumah123.com/properti/sleman/hos17114653/,"Dijual Rumah Baru Siap Huni di Maguwoharjo, Jogja.","Depok, Sleman",3,2,1,120,82
1103,https://www.rumah123.com/properti/sleman/hos17114533/,Kost Mewah Dijual Gaya Industrial  Jakal Km 7.5 Dekat Kampus UGM,"Ngaglik, Sleman",10,11,1,121,162
596,https://www.rumah123.com/properti/sleman/hos16397445/,Rumah Lokasi Strategis Full Akses Di Jambon Dekat Jln Kabupaten,"Gamping, Sleman",3,2,1,98,100
922,https://www.rumah123.com/properti/sleman/hos17114310/,"Rumah Baru Jogja Siap Huni, Utara Stadion Maguwo","Ngemplak, Sleman",5,4,1,121,170
343,https://www.rumah123.com/properti/yogyakarta/hos15887304/,Rumah di Sleman + Taman Bermain Scandinavian 6 Km Ke Malioboro,"Sleman, Yogyakarta",2,1,1,79,40
564,https://www.rumah123.com/properti/sleman/hos17114288/,"Dijual Rumah Cantik View Sawah di Trihanggo, Dekat Uty","Gamping, Sleman",3,2,1,112,80
898,https://www.rumah123.com/properti/sleman/hos17114271/,"Rumah Mewah Maguwo, Dalam Ringroad Jogja, Luas 174 M2","Depok, Sleman",3,2,1,174,150
591,https://www.rumah123.com/properti/sleman/hos14480333/,Rumah Dekat Bandara Internasional Adisucipto SHM Per Unit,"Sleman, Sleman",3,1,,103,100
606,https://www.rumah123.com/properti/sleman/hos15763922/,Dijual Rumah American Style Jogja Sleman Selatan Aau,"Sleman, Sleman",3,2,1,103,100
343,https://www.rumah123.com/properti/sleman/hos15753216/,Rumah di Jogja Senyaman Villa Dekat Kampus Umy One Gate System,"Sleman, Sleman",2,1,1,79,40
812,https://www.rumah123.com/properti/sleman/hos17113627/,"Rumah Jl Gito Gati Dekat Jongke, Ugm, Jombor, Jl Magelang Km 9","Sleman, Sleman",4,2,,106,160
595,https://www.rumah123.com/properti/sleman/hos17113625/,Perumahan Mewah Citra Grand Mutiara Dekat Jl Wates Km 9 Dekat Umy,"Gamping, Sleman",3,2,,135,75
725,https://www.rumah123.com/properti/sleman/hos17113623/,"Perumahan Citra Grand Mutiara Jl Wates Km 9 Dekat Malioboro, Umy","Gamping, Sleman",2,1,,135,130
947,https://www.rumah123.com/properti/sleman/hos17113622/,"Rumah Jl Gejayan Condongcatur Dekat Seturan, Upn, Ugm","Depok, Sleman",5,3,,99,198
1184,https://www.rumah123.com/properti/sleman/hos17113539/,"Rumah Mewah Jongke Dekat Jcm, Ugm, Uty, Jl Palagan, Monjali Jogja","Mlati, Sleman",5,4,,132,250
909,https://www.rumah123.com/properti/sleman/hos17113538/,"Rumah Mewah Jl Palagan Dekat Jongke, Pogung, Jcm, Ugm","Ngaglik, Sleman",5,3,,122,170
726,https://www.rumah123.com/properti/sleman/hos17113536/,"Rumah Jl Damai Dekat Jl Kaliurang Km 8 Dekat Lempongsari, Ugm","Ngaglik, Sleman",3,2,,133,120
1080,https://www.rumah123.com/properti/sleman/hos17113534/,"Rumah Maguwoharjo Dekat Seturan, Jl Tajem, Umby, Unriyo, Upn","Depok, Sleman",5,2,,170,200
686,https://www.rumah123.com/properti/sleman/hos17113533/,"Rumah Condongcatur Dekat Ugm, Upn, Seturan, Gejayan,pakuwon Mall","Depok, Sleman",3,2,,113,120
563,https://www.rumah123.com/properti/sleman/hos17113523/,"Rumah Citra Grand Mutiara Jl Wates Km 9 Dekat Mercubuana, Umy","Gamping, Sleman",2,1,,150,66
653,https://www.rumah123.com/properti/sleman/hos17113520/,"Rumah Mewah Condongcatur, Gejayan Dekat Sawitsari, Uny, Ugm","Ngaglik, Sleman",4,3,,109,100
1045,https://www.rumah123.com/properti/sleman/hos17113516/,"Rumah Candiwinangun Dekat Jl. Jangkang, Jl Kaliurang, Uii","Ngaglik, Sleman",2,1,,265,150
277,https://www.rumah123.com/properti/sleman/hos17113379/,Rumah Baru Siap Huni Legalitas SHM,"Kalasan, Sleman",2,1,1,61,30
722,https://www.rumah123.com/properti/sleman/hos17112821/,"Rumah 2 Lantai Lokasi Strategis di Bali Green Residance, Sleman","Ngemplak, Sleman",3,2,1,140,114
545,https://www.rumah123.com/properti/sleman/hos17112823/,Rumah Baru Modern Lokasi Strategis Dekat Jalan Raya Joja Solo,"Kalasan, Sleman",3,2,1,125,65
545,https://www.rumah123.com/properti/sleman/hos17112822/,Rumah Dengan Harga Bersahabat di Area Pasar Kalasan,"Kalasan, Sleman",3,2,1,125,65
935,https://www.rumah123.com/properti/sleman/hos17112818/,"Rumah Full Furnished, Utara Pakuwon Mall Di Depok, Sleman","Condong Catur, Sleman",3,3,1,128,188
545,https://www.rumah123.com/properti/sleman/hos17112725/,"Rumah Baru, Dekat Rs Bhayangkara Di Kalasan Sleman","Kalasan, Sleman",3,2,1,125,65
395,https://www.rumah123.com/properti/sleman/hos17112724/,Baru Rumah Siap Huni Dilingkungan Asri Jogja Barat,"Sleman, Sleman",2,1,1,90,50
545,https://www.rumah123.com/properti/sleman/hos17112119/,"Rumah Baru Siap Huni, Lokasi Startegis Dekat Jalan Jogja solo","Kalasan, Sleman",3,2,1,125,65
1012,https://www.rumah123.com/properti/sleman/hos17112672/,Rumah Cantik Modern Siap Huni Dekat Transmart Jogja,"Depok, Sleman",5,6,4,166,150
1012,https://www.rumah123.com/properti/sleman/hos17112671/,Rumah Cantik Terbaru 2 Lantai Samping Hotel Sheraton Yogyakarta,"Depok, Sleman",5,6,4,166,150
982,https://www.rumah123.com/properti/sleman/hos17112312/,Rumah Siap Huni 2lt Lokasi Strategis Dekat Hotel Sheraton Jogja,"Depok, Sleman",5,6,,166,150
1012,https://www.rumah123.com/properti/sleman/hos17112491/,Rumah Impian Anda di Maguwoharjo Dengan Rumah Cantik 2 Lantai Ini,"Depok, Sleman",5,6,4,166,150
381,https://www.rumah123.com/properti/sleman/hos17112614/,Rumah Asri Siap Huni 450 Jt Cuma 20 Menit Ke Pusat Kota Jogja,"Sayegan, Sleman",2,1,1,83,50
555,https://www.rumah123.com/properti/sleman/hos17112601/,Rumah Cantik Kualitas Terbaik Di Kalasan Sleman,"Sleman, Sleman",3,2,2,125,65
